2024-07-19 08:03:32 +0000  Initial pipeline context: <IDEDistributionProcessingPipelineContext: 0x14763af00; archive(resolved)="<IDEArchive: 0x600000164780>", distributionTask(resolved)="2", distributionDestination(resolved)="1", distributionMethod(resolved)="<IDEDistributionMethodiOSAppStoreDistribution: 0x6000026c34c0>", team(resolved)="<IDEProvisioningDisambiguatableBasicTeam: 0x60000311e280; teamID='9MX743PXKM', teamName='AXIENTA (PRIVATE) LIMITED', teamType='Company', username='chamika.desilva@axienta.lk', isFreeProvisioningTeam='0'>">
	Chain (17, self inclusive):
	<IDEDistributionProcessingPipelineContext: 0x14763af00; archive = "<IDEArchive: 0x600000164780>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x6000026c34c0>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x60000311e280; teamID='9MX743PXKM', teamName='AXIENTA (PRIVATE) LIMITED', teamType='Company', username='chamika.desilva@axienta.lk', isFreeProvisioningTeam='0'>">
	<IDEDistributionProcessingPipelineContext: 0x1476bed90; archive = "<IDEArchive: 0x600000164780>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x6000026c34c0>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x60000311e280; teamID='9MX743PXKM', teamName='AXIENTA (PRIVATE) LIMITED', teamType='Company', username='chamika.desilva@axienta.lk', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x130905160; archive = "<IDEArchive: 0x600000164780>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x6000026c34c0>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x60000311e280; teamID='9MX743PXKM', teamName='AXIENTA (PRIVATE) LIMITED', teamType='Company', username='chamika.desilva@axienta.lk', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x10e808800; archive = "<IDEArchive: 0x600000164780>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x6000026c34c0>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x60000311e280; teamID='9MX743PXKM', teamName='AXIENTA (PRIVATE) LIMITED', teamType='Company', username='chamika.desilva@axienta.lk', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x10e80cba0; archive = "<IDEArchive: 0x600000164780>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x6000026c34c0>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x60000311e280; teamID='9MX743PXKM', teamName='AXIENTA (PRIVATE) LIMITED', teamType='Company', username='chamika.desilva@axienta.lk', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x130906210; archive = "<IDEArchive: 0x600000164780>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x6000026c34c0>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x60000311e280; teamID='9MX743PXKM', teamName='AXIENTA (PRIVATE) LIMITED', teamType='Company', username='chamika.desilva@axienta.lk', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x10bc052d0; archive = "<IDEArchive: 0x600000164780>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x6000026c34c0>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x60000311e280; teamID='9MX743PXKM', teamName='AXIENTA (PRIVATE) LIMITED', teamType='Company', username='chamika.desilva@axienta.lk', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x10bc050a0; archive = "<IDEArchive: 0x600000164780>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x6000026c34c0>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x60000311e280; teamID='9MX743PXKM', teamName='AXIENTA (PRIVATE) LIMITED', teamType='Company', username='chamika.desilva@axienta.lk', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x10bb12100; archive = "<IDEArchive: 0x600000164780>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x6000026c34c0>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x60000311e280; teamID='9MX743PXKM', teamName='AXIENTA (PRIVATE) LIMITED', teamType='Company', username='chamika.desilva@axienta.lk', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x10bc0f670; archive = "<IDEArchive: 0x600000164780>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x6000026c34c0>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x60000311e280; teamID='9MX743PXKM', teamName='AXIENTA (PRIVATE) LIMITED', teamType='Company', username='chamika.desilva@axienta.lk', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x10bc06c20; archive = "<IDEArchive: 0x600000164780>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x6000026c34c0>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x60000311e280; teamID='9MX743PXKM', teamName='AXIENTA (PRIVATE) LIMITED', teamType='Company', username='chamika.desilva@axienta.lk', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x10bc07e10; archive = "<IDEArchive: 0x600000164780>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x6000026c34c0>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x60000311e280; teamID='9MX743PXKM', teamName='AXIENTA (PRIVATE) LIMITED', teamType='Company', username='chamika.desilva@axienta.lk', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x10bb11ed0; archive = "<IDEArchive: 0x600000164780>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x6000026c34c0>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x60000311e280; teamID='9MX743PXKM', teamName='AXIENTA (PRIVATE) LIMITED', teamType='Company', username='chamika.desilva@axienta.lk', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x10e8085d0; archive = "<IDEArchive: 0x600000164780>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x6000026c34c0>", team="(null)">
	<IDEDistributionContext: 0x10e8078b0; archive = "<IDEArchive: 0x600000164780>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x6000026c34c0>", team="(null)">
	<IDEDistributionContext: 0x147430380; archive = "<IDEArchive: 0x600000164780>", distributionMethod="(null)", team="(null)">
	<IDEDistributionContext: 0x147450240; archive = "<IDEArchive: 0x600000164780>", distributionMethod="(null)", team="(null)">
</IDEDistributionProcessingPipelineContext: 0x14763af00>
2024-07-19 08:03:32 +0000  Processing step: IDEDistributionCreateDestRootStep
2024-07-19 08:03:32 +0000  Processing step: IDEDistributionCopyItemStep
2024-07-19 08:03:32 +0000  Running /usr/bin/ditto '-V' '/Users/razor/Library/Developer/Xcode/Archives/2024-07-10/Runner 2.xcarchive/Products/Applications/Runner.app' '/var/folders/p8/xdv5bfc97zq37f0770270_nr0000gn/T/XcodeDistPipeline.~~~DXcWow/Root/Payload/Runner.app'
2024-07-19 08:03:32 +0000  >>> Copying /Users/razor/Library/Developer/Xcode/Archives/2024-07-10/Runner 2.xcarchive/Products/Applications/Runner.app 
2024-07-19 08:03:34 +0000           163 100%    2.34kB/s    0:00:00         163 100%    2.34kB/s    0:00:00 (xfer#228, to-check=217/660)
2024-07-19 08:03:34 +0000  image_picker_ios.framework.dSYM/Contents/._Resources
2024-07-19 08:03:34 +0000           163 100%    2.31kB/s    0:00:00         163 100%    2.31kB/s    0:00:00 (xfer#229, to-check=216/660)
2024-07-19 08:03:34 +0000  image_picker_ios.framework.dSYM/Contents/Resources/._DWARF
2024-07-19 08:03:34 +0000           163 100%    2.31kB/s    0:00:00         163 100%    2.31kB/s    0:00:00 (xfer#230, to-check=213/660)
2024-07-19 08:03:34 +0000  image_picker_ios.framework.dSYM/Contents/Resources/._Relocations
2024-07-19 08:03:34 +0000           163 100%    2.31kB/s    0:00:00         163 100%    2.31kB/s    0:00:00 (xfer#231, to-check=212/660)
2024-07-19 08:03:34 +0000  image_picker_ios.framework.dSYM/Contents/Resources/DWARF/._image_picker_ios
2024-07-19 08:03:34 +0000           163 100%    2.27kB/s    0:00:00         163 100%    2.27kB/s    0:00:00 (xfer#232, to-check=210/660)
2024-07-19 08:03:34 +0000  image_picker_ios.framework.dSYM/Contents/Resources/Relocations/._aarch64
2024-07-19 08:03:34 +0000           163 100%    2.27kB/s    0:00:00         163 100%    2.27kB/s    0:00:00 (xfer#233, to-check=207/660)
2024-07-19 08:03:34 +0000  image_picker_ios.framework.dSYM/Contents/Resources/Relocations/aarch64/._image_picker_ios.yml
2024-07-19 08:03:34 +0000           163 100%    2.27kB/s    0:00:00         163 100%    2.27kB/s    0:00:00 (xfer#234, to-check=205/660)
2024-07-19 08:03:34 +0000  nanopb.framework.dSYM/._Contents
2024-07-19 08:03:34 +0000           163 100%    2.18kB/s    0:00:00         163 100%    2.18kB/s    0:00:00 (xfer#235, to-check=202/660)
2024-07-19 08:03:34 +0000  nanopb.framework.dSYM/Contents/._Info.plist
2024-07-19 08:03:34 +0000           163 100%    2.18kB/s    0:00:00         163 100%    2.18kB/s    0:00:00 (xfer#236, to-check=200/660)
2024-07-19 08:03:34 +0000  nanopb.framework.dSYM/Contents/._Resources
2024-07-19 08:03:34 +0000           163 100%    2.18kB/s    0:00:00         163 100%    2.18kB/s    0:00:00 (xfer#237, to-check=199/660)
2024-07-19 08:03:34 +0000  nanopb.framework.dSYM/Contents/Resources/._DWARF
2024-07-19 08:03:34 +0000           163 100%    2.15kB/s    0:00:00         163 100%    2.15kB/s    0:00:00 (xfer#238, to-check=196/660)
2024-07-19 08:03:34 +0000  nanopb.framework.dSYM/Contents/Resources/._Relocations
2024-07-19 08:03:34 +0000           163 100%    2.15kB/s    0:00:00         163 100%    2.15kB/s    0:00:00 (xfer#239, to-check=195/660)
2024-07-19 08:03:34 +0000  nanopb.framework.dSYM/Contents/Resources/DWARF/._nanopb
2024-07-19 08:03:34 +0000           163 100%    2.15kB/s    0:00:00         163 100%    2.15kB/s    0:00:00 (xfer#240, to-check=193/660)
2024-07-19 08:03:34 +0000  nanopb.framework.dSYM/Contents/Resources/Relocations/._aarch64
2024-07-19 08:03:34 +0000           163 100%    2.12kB/s    0:00:00         163 100%    2.12kB/s    0:00:00 (xfer#241, to-check=190/660)
2024-07-19 08:03:34 +0000  nanopb.framework.dSYM/Contents/Resources/Relocations/aarch64/._nanopb.yml
2024-07-19 08:03:34 +0000           163 100%    2.12kB/s    0:00:00         163 100%    2.12kB/s    0:00:00 (xfer#242, to-check=188/660)
2024-07-19 08:03:34 +0000  package_info_plus.framework.dSYM/._Contents
2024-07-19 08:03:34 +0000           163 100%    2.12kB/s    0:00:00         163 100%    2.12kB/s    0:00:00 (xfer#243, to-check=185/660)
2024-07-19 08:03:34 +0000  package_info_plus.framework.dSYM/Contents/._Info.plist
2024-07-19 08:03:34 +0000           163 100%    2.09kB/s    0:00:00         163 100%    2.09kB/s    0:00:00 (xfer#244, to-check=183/660)
2024-07-19 08:03:34 +0000  package_info_plus.framework.dSYM/Contents/._Resources
2024-07-19 08:03:34 +0000           163 100%    2.09kB/s    0:00:00         163 100%    2.09kB/s    0:00:00 (xfer#245, to-check=182/660)
2024-07-19 08:03:34 +0000  package_info_plus.framework.dSYM/Contents/Resources/._DWARF
2024-07-19 08:03:34 +0000           163 100%    2.09kB/s    0:00:00         163 100%    2.09kB/s    0:00:00 (xfer#246, to-check=179/660)
2024-07-19 08:03:34 +0000  package_info_plus.framework.dSYM/Contents/Resources/._Relocations
2024-07-19 08:03:34 +0000           163 100%    2.09kB/s    0:00:00         163 100%    2.09kB/s    0:00:00 (xfer#247, to-check=178/660)
2024-07-19 08:03:34 +0000  package_info_plus.framework.dSYM/Contents/Resources/DWARF/._package_info_plus
2024-07-19 08:03:34 +0000           163 100%    2.07kB/s    0:00:00         163 100%    2.07kB/s    0:00:00 (xfer#248, to-check=176/660)
2024-07-19 08:03:34 +0000  package_info_plus.framework.dSYM/Contents/Resources/Relocations/._aarch64
2024-07-19 08:03:34 +0000           163 100%    2.07kB/s    0:00:00         163 100%    2.07kB/s    0:00:00 (xfer#249, to-check=173/660)
2024-07-19 08:03:34 +0000  package_info_plus.framework.dSYM/Contents/Resources/Relocations/aarch64/._package_info_plus.yml
2024-07-19 08:03:34 +0000           163 100%    2.07kB/s    0:00:00         163 100%    2.07kB/s    0:00:00 (xfer#250, to-check=171/660)
2024-07-19 08:03:34 +0000  path_provider_foundation.framework.dSYM/._Contents
2024-07-19 08:03:34 +0000           163 100%    2.07kB/s    0:00:00         163 100%    2.07kB/s    0:00:00 (xfer#251, to-check=168/660)
2024-07-19 08:03:34 +0000  path_provider_foundation.framework.dSYM/Contents/._Info.plist
2024-07-19 08:03:34 +0000           163 100%    2.04kB/s    0:00:00         163 100%    2.04kB/s    0:00:00 (xfer#252, to-check=166/660)
2024-07-19 08:03:34 +0000  path_provider_foundation.framework.dSYM/Contents/._Resources
2024-07-19 08:03:34 +0000           163 100%    2.04kB/s    0:00:00         163 100%    2.04kB/s    0:00:00 (xfer#253, to-check=165/660)
2024-07-19 08:03:34 +0000  path_provider_foundation.framework.dSYM/Contents/Resources/._DWARF
2024-07-19 08:03:34 +0000           163 100%    2.04kB/s    0:00:00         163 100%    2.04kB/s    0:00:00 (xfer#254, to-check=162/660)
2024-07-19 08:03:34 +0000  path_provider_foundation.framework.dSYM/Contents/Resources/._Relocations
2024-07-19 08:03:34 +0000           163 100%    2.04kB/s    0:00:00         163 100%    2.01kB/s    0:00:00 (xfer#255, to-check=161/660)
2024-07-19 08:03:34 +0000  path_provider_foundation.framework.dSYM/Contents/Resources/DWARF/._path_provider_foundation
2024-07-19 08:03:34 +0000           163 100%    2.01kB/s    0:00:00         163 100%    2.01kB/s    0:00:00 (xfer#256, to-check=159/660)
2024-07-19 08:03:34 +0000  path_provider_foundation.framework.dSYM/Contents/Resources/Relocations/._aarch64
2024-07-19 08:03:34 +0000           163 100%    2.01kB/s    0:00:00         163 100%    2.01kB/s    0:00:00 (xfer#257, to-check=156/660)
2024-07-19 08:03:34 +0000  path_provider_foundation.framework.dSYM/Contents/Resources/Relocations/aarch64/._path_provider_foundation.yml
2024-07-19 08:03:34 +0000           163 100%    1.99kB/s    0:00:00         163 100%    1.99kB/s    0:00:00 (xfer#258, to-check=154/660)
2024-07-19 08:03:34 +0000  record_darwin.framework.dSYM/._Contents
2024-07-19 08:03:34 +0000           163 100%    1.99kB/s    0:00:00         163 100%    1.99kB/s    0:00:00 (xfer#259, to-check=151/660)
2024-07-19 08:03:34 +0000  record_darwin.framework.dSYM/Contents/._Info.plist
2024-07-19 08:03:34 +0000           163 100%    1.99kB/s    0:00:00         163 100%    1.99kB/s    0:00:00 (xfer#260, to-check=149/660)
2024-07-19 08:03:34 +0000  record_darwin.framework.dSYM/Contents/._Resources
2024-07-19 08:03:34 +0000           163 100%    1.99kB/s    0:00:00         163 100%    1.99kB/s    0:00:00 (xfer#261, to-check=148/660)
2024-07-19 08:03:34 +0000  record_darwin.framework.dSYM/Contents/Resources/._DWARF
2024-07-19 08:03:34 +0000           163 100%    1.97kB/s    0:00:00         163 100%    1.97kB/s    0:00:00 (xfer#262, to-check=145/660)
2024-07-19 08:03:34 +0000  record_darwin.framework.dSYM/Contents/Resources/._Relocations
2024-07-19 08:03:34 +0000           163 100%    1.97kB/s    0:00:00         163 100%    1.97kB/s    0:00:00 (xfer#263, to-check=144/660)
2024-07-19 08:03:34 +0000  record_darwin.framework.dSYM/Contents/Resources/DWARF/._record_darwin
2024-07-19 08:03:34 +0000           163 100%    1.97kB/s    0:00:00         163 100%    1.97kB/s    0:00:00 (xfer#264, to-check=142/660)
2024-07-19 08:03:34 +0000  record_darwin.framework.dSYM/Contents/Resources/Relocations/._aarch64
2024-07-19 08:03:34 +0000           163 100%    1.89kB/s    0:00:00         163 100%    1.89kB/s    0:00:00 (xfer#265, to-check=139/660)
2024-07-19 08:03:34 +0000  record_darwin.framework.dSYM/Contents/Resources/Relocations/aarch64/._record_darwin.yml
2024-07-19 08:03:34 +0000           163 100%    1.89kB/s    0:00:00         163 100%    1.89kB/s    0:00:00 (xfer#266, to-check=137/660)
2024-07-19 08:03:34 +0000  share_plus.framework.dSYM/._Contents
2024-07-19 08:03:34 +0000           163 100%    1.89kB/s    0:00:00         163 100%    1.89kB/s    0:00:00 (xfer#267, to-check=134/660)
2024-07-19 08:03:34 +0000  share_plus.framework.dSYM/Contents/._Info.plist
2024-07-19 08:03:34 +0000           163 100%    1.87kB/s    0:00:00         163 100%    1.87kB/s    0:00:00 (xfer#268, to-check=132/660)
2024-07-19 08:03:34 +0000  share_plus.framework.dSYM/Contents/._Resources
2024-07-19 08:03:34 +0000           163 100%    1.87kB/s    0:00:00         163 100%    1.87kB/s    0:00:00 (xfer#269, to-check=131/660)
2024-07-19 08:03:34 +0000  share_plus.framework.dSYM/Contents/Resources/._DWARF
2024-07-19 08:03:34 +0000           163 100%    1.87kB/s    0:00:00         163 100%    1.87kB/s    0:00:00 (xfer#270, to-check=128/660)
2024-07-19 08:03:34 +0000  share_plus.framework.dSYM/Contents/Resources/._Relocations
2024-07-19 08:03:34 +0000           163 100%    1.87kB/s    0:00:00         163 100%    1.87kB/s    0:00:00 (xfer#271, to-check=127/660)
2024-07-19 08:03:34 +0000  share_plus.framework.dSYM/Contents/Resources/DWARF/._share_plus
2024-07-19 08:03:34 +0000           163 100%    1.85kB/s    0:00:00         163 100%    1.85kB/s    0:00:00 (xfer#272, to-check=125/660)
2024-07-19 08:03:34 +0000  share_plus.framework.dSYM/Contents/Resources/Relocations/._aarch64
2024-07-19 08:03:34 +0000           163 100%    1.85kB/s    0:00:00         163 100%    1.85kB/s    0:00:00 (xfer#273, to-check=122/660)
2024-07-19 08:03:34 +0000  share_plus.framework.dSYM/Contents/Resources/Relocations/aarch64/._share_plus.yml
2024-07-19 08:03:34 +0000           163 100%    1.85kB/s    0:00:00         163 100%    1.85kB/s    0:00:00 (xfer#274, to-check=120/660)
2024-07-19 08:03:34 +0000  shared_preferences_foundation.framework.dSYM/._Contents
2024-07-19 08:03:34 +0000           163 100%    1.83kB/s    0:00:00         163 100%    1.83kB/s    0:00:00 (xfer#275, to-check=117/660)
2024-07-19 08:03:34 +0000  shared_preferences_foundation.framework.dSYM/Contents/._Info.plist
2024-07-19 08:03:34 +0000           163 100%    1.83kB/s    0:00:00         163 100%    1.83kB/s    0:00:00 (xfer#276, to-check=115/660)
2024-07-19 08:03:34 +0000  shared_preferences_foundation.framework.dSYM/Contents/._Resources
2024-07-19 08:03:34 +0000           163 100%    1.83kB/s    0:00:00         163 100%    1.83kB/s    0:00:00 (xfer#277, to-check=114/660)
2024-07-19 08:03:34 +0000  shared_preferences_foundation.framework.dSYM/Contents/Resources/._DWARF
2024-07-19 08:03:34 +0000           163 100%    1.83kB/s    0:00:00         163 100%    1.83kB/s    0:00:00 (xfer#278, to-check=111/660)
2024-07-19 08:03:34 +0000  shared_preferences_foundation.framework.dSYM/Contents/Resources/._Relocations
2024-07-19 08:03:34 +0000           163 100%    1.81kB/s    0:00:00         163 100%    1.81kB/s    0:00:00 (xfer#279, to-check=110/660)
2024-07-19 08:03:34 +0000  shared_preferences_foundation.framework.dSYM/Contents/Resources/DWARF/._shared_preferences_foundation
2024-07-19 08:03:34 +0000           163 100%    1.81kB/s    0:00:00         163 100%    1.81kB/s    0:00:00 (xfer#280, to-check=108/660)
2024-07-19 08:03:34 +0000  shared_preferences_foundation.framework.dSYM/Contents/Resources/Relocations/._aarch64
2024-07-19 08:03:34 +0000           163 100%    1.81kB/s    0:00:00         163 100%    1.81kB/s    0:00:00 (xfer#281, to-check=105/660)
2024-07-19 08:03:34 +0000  shared_preferences_foundation.framework.dSYM/Contents/Resources/Relocations/aarch64/._shared_preferences_foundation.yml
2024-07-19 08:03:34 +0000           163 100%    1.79kB/s    0:00:00         163 100%    1.79kB/s    0:00:00 (xfer#282, to-check=103/660)
2024-07-19 08:03:34 +0000  sqflite.framework.dSYM/._Contents
2024-07-19 08:03:34 +0000           163 100%    1.79kB/s    0:00:00         163 100%    1.79kB/s    0:00:00 (xfer#283, to-check=100/660)
2024-07-19 08:03:34 +0000  sqflite.framework.dSYM/Contents/._Info.plist
2024-07-19 08:03:34 +0000           163 100%    1.79kB/s    0:00:00         163 100%    1.79kB/s    0:00:00 (xfer#284, to-check=98/660)
2024-07-19 08:03:34 +0000  sqflite.framework.dSYM/Contents/._Resources
2024-07-19 08:03:34 +0000           163 100%    1.77kB/s    0:00:00         163 100%    1.77kB/s    0:00:00 (xfer#285, to-check=97/660)
2024-07-19 08:03:34 +0000  sqflite.framework.dSYM/Contents/Resources/._DWARF
2024-07-19 08:03:34 +0000           163 100%    1.77kB/s    0:00:00         163 100%    1.77kB/s    0:00:00 (xfer#286, to-check=94/660)
2024-07-19 08:03:34 +0000  sqflite.framework.dSYM/Contents/Resources/._Relocations
2024-07-19 08:03:34 +0000           163 100%    1.77kB/s    0:00:00         163 100%    1.77kB/s    0:00:00 (xfer#287, to-check=93/660)
2024-07-19 08:03:34 +0000  sqflite.framework.dSYM/Contents/Resources/DWARF/._sqflite
2024-07-19 08:03:34 +0000           163 100%    1.77kB/s    0:00:00         163 100%    1.77kB/s    0:00:00 (xfer#288, to-check=91/660)
2024-07-19 08:03:34 +0000  sqflite.framework.dSYM/Contents/Resources/Relocations/._aarch64
2024-07-19 08:03:34 +0000           163 100%    1.75kB/s    0:00:00         163 100%    1.75kB/s    0:00:00 (xfer#289, to-check=88/660)
2024-07-19 08:03:34 +0000  sqflite.framework.dSYM/Contents/Resources/Relocations/aarch64/._sqflite.yml
2024-07-19 08:03:34 +0000           163 100%    1.75kB/s    0:00:00         163 100%    1.75kB/s    0:00:00 (xfer#290, to-check=86/660)
2024-07-19 08:03:34 +0000  syncfusion_flutter_pdfviewer.framework.dSYM/._Contents
2024-07-19 08:03:34 +0000           163 100%    1.75kB/s    0:00:00         163 100%    1.75kB/s    0:00:00 (xfer#291, to-check=83/660)
2024-07-19 08:03:34 +0000  syncfusion_flutter_pdfviewer.framework.dSYM/Contents/._Info.plist
2024-07-19 08:03:34 +0000           163 100%    1.73kB/s    0:00:00         163 100%    1.73kB/s    0:00:00 (xfer#292, to-check=81/660)
2024-07-19 08:03:34 +0000  syncfusion_flutter_pdfviewer.framework.dSYM/Contents/._Resources
2024-07-19 08:03:34 +0000           163 100%    1.73kB/s    0:00:00         163 100%    1.73kB/s    0:00:00 (xfer#293, to-check=80/660)
2024-07-19 08:03:34 +0000  syncfusion_flutter_pdfviewer.framework.dSYM/Contents/Resources/._DWARF
2024-07-19 08:03:34 +0000           163 100%    1.73kB/s    0:00:00         163 100%    1.73kB/s    0:00:00 (xfer#294, to-check=77/660)
2024-07-19 08:03:34 +0000  syncfusion_flutter_pdfviewer.framework.dSYM/Contents/Resources/._Relocations
2024-07-19 08:03:34 +0000           163 100%    1.68kB/s    0:00:00         163 100%    1.68kB/s    0:00:00 (xfer#295, to-check=76/660)
2024-07-19 08:03:34 +0000  syncfusion_flutter_pdfviewer.framework.dSYM/Contents/Resources/DWARF/._syncfusion_flutter_pdfviewer
2024-07-19 08:03:34 +0000           163 100%    1.68kB/s    0:00:00         163 100%    1.68kB/s    0:00:00 (xfer#296, to-check=74/660)
2024-07-19 08:03:34 +0000  syncfusion_flutter_pdfviewer.framework.dSYM/Contents/Resources/Relocations/._aarch64
2024-07-19 08:03:34 +0000           163 100%    1.68kB/s    0:00:00         163 100%    1.68kB/s    0:00:00 (xfer#297, to-check=71/660)
2024-07-19 08:03:34 +0000  syncfusion_flutter_pdfviewer.framework.dSYM/Contents/Resources/Relocations/aarch64/._syncfusion_flutter_pdfviewer.yml
2024-07-19 08:03:34 +0000           163 100%    1.66kB/s    0:00:00         163 100%    1.66kB/s    0:00:00 (xfer#298, to-check=69/660)
2024-07-19 08:03:34 +0000  url_launcher_ios.framework.dSYM/._Contents
2024-07-19 08:03:34 +0000           163 100%    1.59kB/s    0:00:00         163 100%    1.59kB/s    0:00:00 (xfer#299, to-check=66/660)
2024-07-19 08:03:34 +0000  url_launcher_ios.framework.dSYM/Contents/._Info.plist
2024-07-19 08:03:34 +0000           163 100%    1.59kB/s    0:00:00         163 100%    1.59kB/s    0:00:00 (xfer#300, to-check=64/660)
2024-07-19 08:03:34 +0000  url_launcher_ios.framework.dSYM/Contents/._Resources
2024-07-19 08:03:34 +0000           163 100%    1.58kB/s    0:00:00         163 100%    1.58kB/s    0:00:00 (xfer#301, to-check=63/660)
2024-07-19 08:03:34 +0000  url_launcher_ios.framework.dSYM/Contents/Resources/._DWARF
2024-07-19 08:03:34 +0000           163 100%    1.58kB/s    0:00:00         163 100%    1.58kB/s    0:00:00 (xfer#302, to-check=60/660)
2024-07-19 08:03:34 +0000  url_launcher_ios.framework.dSYM/Contents/Resources/._Relocations
2024-07-19 08:03:34 +0000           163 100%    1.58kB/s    0:00:00         163 100%    1.58kB/s    0:00:00 (xfer#303, to-check=59/660)
2024-07-19 08:03:34 +0000  url_launcher_ios.framework.dSYM/Contents/Resources/DWARF/._url_launcher_ios
2024-07-19 08:03:34 +0000           163 100%    1.56kB/s    0:00:00         163 100%    1.56kB/s    0:00:00 (xfer#304, to-check=57/660)
2024-07-19 08:03:34 +0000  url_launcher_ios.framework.dSYM/Contents/Resources/Relocations/._aarch64
2024-07-19 08:03:34 +0000           163 100%    1.56kB/s    0:00:00         163 100%    1.56kB/s    0:00:00 (xfer#305, to-check=54/660)
2024-07-19 08:03:34 +0000  url_launcher_ios.framework.dSYM/Contents/Resources/Relocations/aarch64/._url_launcher_ios.yml
2024-07-19 08:03:34 +0000           163 100%    1.56kB/s    0:00:00         163 100%    1.56kB/s    0:00:00 (xfer#306, to-check=52/660)
2024-07-19 08:03:34 +0000  video_player_avfoundation.framework.dSYM/._Contents
2024-07-19 08:03:34 +0000           163 100%    1.56kB/s    0:00:00         163 100%    1.56kB/s    0:00:00 (xfer#307, to-check=49/660)
2024-07-19 08:03:34 +0000  video_player_avfoundation.framework.dSYM/Contents/._Info.plist
2024-07-19 08:03:34 +0000           163 100%    1.55kB/s    0:00:00         163 100%    1.55kB/s    0:00:00 (xfer#308, to-check=47/660)
2024-07-19 08:03:34 +0000  video_player_avfoundation.framework.dSYM/Contents/._Resources
2024-07-19 08:03:34 +0000           163 100%    1.55kB/s    0:00:00         163 100%    1.55kB/s    0:00:00 (xfer#309, to-check=46/660)
2024-07-19 08:03:34 +0000  video_player_avfoundation.framework.dSYM/Contents/Resources/._DWARF
2024-07-19 08:03:34 +0000           163 100%    1.52kB/s    0:00:00         163 100%    1.52kB/s    0:00:00 (xfer#310, to-check=43/660)
2024-07-19 08:03:34 +0000  video_player_avfoundation.framework.dSYM/Contents/Resources/._Relocations
2024-07-19 08:03:34 +0000           163 100%    1.52kB/s    0:00:00         163 100%    1.52kB/s    0:00:00 (xfer#311, to-check=42/660)
2024-07-19 08:03:34 +0000  video_player_avfoundation.framework.dSYM/Contents/Resources/DWARF/._video_player_avfoundation
2024-07-19 08:03:34 +0000           163 100%    1.52kB/s    0:00:00         163 100%    1.52kB/s    0:00:00 (xfer#312, to-check=40/660)
2024-07-19 08:03:34 +0000  video_player_avfoundation.framework.dSYM/Contents/Resources/Relocations/._aarch64
2024-07-19 08:03:34 +0000           163 100%    1.50kB/s    0:00:00         163 100%    1.50kB/s    0:00:00 (xfer#313, to-check=37/660)
2024-07-19 08:03:34 +0000  video_player_avfoundation.framework.dSYM/Contents/Resources/Relocations/aarch64/._video_player_avfoundation.yml
2024-07-19 08:03:34 +0000           163 100%    1.50kB/s    0:00:00         163 100%    1.50kB/s    0:00:00 (xfer#314, to-check=35/660)
2024-07-19 08:03:34 +0000  wakelock_plus.framework.dSYM/._Contents
